method,repeat,image_index,path,decode_ms,preprocess_ms,h2d_ms,model_score_ms,stage_sum_ms,score
patch_layer3,2,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,15.709499944932759,4.602300003170967,0.5428999429568648,9.126199991442263,29.980899882502854,4.884119510650635
patch_layer3,2,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,17.07850000821054,4.601099994033575,0.4259999841451645,10.23939996957779,32.34499995596707,5.898160457611084
patch_layer3,2,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,15.842799912206829,4.571700002998114,0.37699996028095484,8.630900061689317,29.422399937175214,4.653103828430176
patch_layer3,2,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,17.15229998808354,4.61519998498261,0.46060001477599144,5.950900027528405,28.179000015370548,4.667858123779297
patch_layer3,2,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,17.212600097991526,4.675599979236722,0.4005000228062272,8.137300028465688,30.426000128500164,3.7877302169799805
patch_layer3,2,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,17.34649995341897,4.6316999942064285,0.5588000640273094,9.518699953332543,32.05569996498525,3.8025617599487305
patch_layer3,2,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,21.62999997381121,4.085000022314489,0.5644999910145998,11.334100039675832,37.61360002681613,4.703930854797363
patch_layer3,2,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,14.905499992892146,4.105199943296611,0.5338999908417463,8.444500039331615,27.98909996636212,4.854950428009033
patch_layer3,2,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,14.902999973855913,4.014199948869646,0.3727000439539552,8.454499999061227,27.74439996574074,4.319806098937988
patch_layer3,2,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,15.064600040204823,4.167099948972464,0.3657999914139509,8.27630003914237,27.873800019733608,4.648650169372559
patch_layer3,2,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,15.074700000695884,4.004199989140034,0.37560006603598595,6.327299983240664,25.781800039112568,4.230384349822998
patch_layer3,2,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,14.938700012862682,3.9334000321105123,0.5777999758720398,6.2682999996468425,25.718200020492077,4.0090460777282715
patch_layer3,2,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,14.744500047527254,3.8801999762654305,0.55089988745749,6.128700100816786,25.30430001206696,3.8369619846343994
patch_layer3,2,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,16.651200014166534,4.715200047940016,0.444200006313622,6.205499987117946,28.016100055538118,5.238334655761719
patch_layer3,2,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,16.43540000077337,4.02260001283139,0.5669000092893839,6.045899935998023,27.070799958892167,5.041371822357178
patch_layer3,2,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,15.180799993686378,3.952200058847666,0.5625999765470624,6.224700016900897,25.920300045982003,5.599959373474121
patch_layer3,2,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,15.652899979613721,4.11900004837662,0.5898999515920877,7.303700083866715,27.665500063449144,5.2333831787109375
patch_layer3,2,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,15.131300082430243,4.161000018939376,0.6005000323057175,10.919000022113323,30.81180015578866,4.951472282409668
patch_layer3,2,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,14.932799967937171,3.9380000671371818,0.7462999783456326,27.28839998599142,46.905499999411404,4.783029079437256
patch_layer3,2,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,14.572100015357137,4.00630000513047,0.533499987795949,15.339600038714707,34.45150004699826,3.85286808013916
patch_layer3,2,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,14.900199952535331,4.077799967490137,0.7718000560998917,22.743599954992533,42.49339993111789,3.2465507984161377
patch_layer3,2,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,14.836200047284365,4.248899989761412,0.7690999191254377,67.81199993565679,87.666199891828,3.7035810947418213
patch_layer3,2,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,14.332199934870005,3.918000031262636,0.3811001079156995,4.858899977989495,23.490200052037835,3.0024983882904053
patch_layer3,2,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,15.002300031483173,3.9140000008046627,0.4168999148532748,6.8627999862656,26.19599993340671,3.210783004760742
patch_layer3,2,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,14.598999987356365,3.99450003169477,0.5523000145331025,6.7801999393850565,25.925999972969294,4.765796184539795
patch_layer3,2,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,17.46969996020198,4.565999959595501,0.5627999780699611,10.464500053785741,33.06299995165318,3.7494711875915527
patch_layer3,2,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,17.6219999557361,4.607000038959086,0.5385000258684158,6.642300053499639,29.40980007406324,5.818613529205322
patch_layer3,2,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,16.249099979177117,4.126399988308549,0.4248999757692218,6.497099995613098,27.297499938867986,4.308223247528076
patch_layer3,2,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,15.905400039628148,4.624799941666424,0.5143999587744474,6.7547999788075686,27.79939991887659,4.4941205978393555
patch_layer3,2,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,17.04429998062551,4.666200024075806,0.5752000724896789,7.29400001000613,29.579700087197125,4.349096298217773
patch_layer3,2,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,17.025599954649806,4.529000027105212,0.47829991672188044,4.788900027051568,26.821799925528467,4.035782337188721
patch_layer3,2,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,17.380699981004,4.50099993031472,0.48919999971985817,6.082799984142184,28.453699895180762,3.4791979789733887
patch_layer3,2,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,17.024699947796762,4.538599983789027,0.4037999315187335,4.820200032554567,26.78729989565909,4.929322719573975
patch_layer3,2,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,17.236200044862926,4.492599982768297,0.5134999519214034,6.020699976943433,28.26299995649606,2.977786064147949
patch_layer3,2,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,17.058399971574545,4.43440000526607,0.4957000492140651,4.799899994395673,26.788400020450354,4.451267242431641
patch_layer3,2,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,16.949099954217672,4.3895000126212835,0.4501000512391329,9.314000024460256,31.102700042538345,3.414794445037842
patch_layer3,2,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,17.317199963144958,4.54870006069541,0.528800068423152,6.850500009022653,29.245200101286173,5.815241813659668
patch_layer3,2,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,17.003199900500476,4.441400058567524,0.3861000295728445,6.506900070235133,28.337600058875978,4.973021507263184
patch_layer3,2,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,16.987100010737777,4.414199967868626,0.5713000427931547,7.125500007532537,29.098100028932095,3.1189870834350586
patch_layer3,2,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,17.263100016862154,4.410499939695001,0.573099940083921,4.7981999814510345,27.04489987809211,3.1803042888641357
patch_layer3,3,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,16.72880002297461,4.004499991424382,0.42830000165849924,10.819199960678816,31.980799976736307,2.677069664001465
patch_layer3,3,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,14.477099990472198,4.014599951915443,0.3968999953940511,4.778399947099388,23.66699988488108,2.681241512298584
patch_layer3,3,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,16.992100048810244,4.596999962814152,0.5125000607222319,4.9758999375626445,27.077500009909272,2.7068004608154297
patch_layer3,3,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,14.314799918793142,3.90110001899302,0.5777999758720398,4.988699918612838,23.78239983227104,2.739800453186035
patch_layer3,3,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,14.662400004453957,4.020499996840954,0.4065000684931874,4.863600013777614,23.953000083565712,2.696136713027954
patch_layer3,3,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,14.636300038546324,3.9399999659508467,0.5577000556513667,5.016300012357533,24.15030007250607,2.7214555740356445
patch_layer3,3,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,14.444499975070357,4.144800011999905,0.4485000390559435,4.9455000553280115,23.983300081454217,2.7815847396850586
patch_layer3,3,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,14.714800054207444,3.8054001051932573,0.5561999278143048,4.991000052541494,24.0674001397565,2.7815937995910645
patch_layer3,3,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,14.520700089633465,3.8095000199973583,0.4857999738305807,4.882300039753318,23.69830012321472,2.761549472808838
patch_layer3,3,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,14.9167999625206,4.258400062099099,0.5881000543013215,5.098399939015508,24.861700017936528,2.7066855430603027
patch_layer3,3,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,14.819799922406673,3.9244999643415213,0.5955999949947,8.300499990582466,27.64039987232536,2.8605611324310303
patch_layer3,3,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,14.558199909515679,3.9187000365927815,0.5184999899938703,7.777299964800477,26.772699900902808,2.6874186992645264
patch_layer3,3,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,14.826899976469576,3.8030999712646008,0.5264000501483679,9.884199942462146,29.04059994034469,2.7570858001708984
patch_layer3,3,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,14.555199886672199,3.8518999936059117,0.43560005724430084,6.8199000088498,25.66259994637221,2.7480804920196533
patch_layer3,3,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,15.739699942059815,4.620800027623773,0.48509996850043535,6.39770005363971,27.243299991823733,2.782339096069336
patch_layer3,3,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,15.069099958054721,4.523099982179701,0.4699999699369073,5.879599950276315,25.941799860447645,2.729416608810425
patch_layer3,3,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,14.84870002605021,3.8499999791383743,0.5530000198632479,6.664799991995096,25.91650001704693,2.753269672393799
patch_layer3,3,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,14.550800085999072,4.004399990662932,0.38400001358240843,6.706499960273504,25.645700050517917,2.7911739349365234
patch_layer3,3,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,14.7879000287503,3.8481999654322863,0.4203000571578741,8.860399946570396,27.916799997910857,2.712047815322876
patch_layer3,3,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,14.850699924863875,4.609300056472421,0.40520005859434605,4.7713000094518065,24.636500049382448,2.826977014541626
patch_layer3,3,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,17.123700003139675,4.749499959871173,0.430600019171834,4.943200037814677,27.24700001999736,4.441296100616455
patch_layer3,3,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,16.644899966195226,3.9037999231368303,0.46690006274729967,9.50729998294264,30.522899935021996,4.986383438110352
patch_layer3,3,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,14.330699923448265,4.1047000559046865,0.43269991874694824,4.689899971708655,23.557999869808555,4.023044109344482
patch_layer3,3,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,14.360300032421947,4.0191999869421124,0.3988000098615885,6.723299971781671,25.50160000100732,4.895201683044434
patch_layer3,3,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,15.317999990656972,3.927099984139204,0.3513999981805682,5.558999953791499,25.155499926768243,5.2673845291137695
patch_layer3,3,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,14.540499891154468,3.8022000808268785,0.5265000509098172,10.493400041013956,29.36260006390512,4.60845422744751
patch_layer3,3,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,16.376500017940998,4.691499983891845,0.4206000594422221,7.038800045847893,28.527400107122958,5.1306610107421875
patch_layer3,3,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,16.54959993902594,4.650300019420683,0.5395000334829092,7.169199991039932,28.908599982969463,3.9215714931488037
patch_layer3,3,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,17.051600036211312,4.486300051212311,0.37869997322559357,10.669799987226725,32.58640004787594,5.3515305519104
patch_layer3,3,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,15.009599970653653,4.124299972318113,0.5516000092029572,4.841999965719879,24.527499917894602,4.56941556930542
patch_layer3,3,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,16.657100059092045,4.493100102990866,0.47309999354183674,4.957700031809509,26.581000187434256,4.809571743011475
patch_layer3,3,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,15.944499988108873,3.922100062482059,0.421999953687191,7.460299995727837,27.74890000000596,4.734048843383789
patch_layer3,3,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,14.94329993147403,4.063199972733855,0.5786999827250838,6.853200029581785,26.438399916514754,4.992428302764893
patch_layer3,3,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,16.782599966973066,4.48909995611757,0.556900049559772,9.051500004716218,30.880099977366626,4.03297233581543
patch_layer3,3,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,14.99110006261617,3.8305999478325248,0.46330003533512354,5.995200015604496,25.280200061388314,5.050409317016602
patch_layer3,3,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,15.081599936820567,3.804999985732138,0.5814000032842159,6.669000023975968,26.13699994981289,5.041504383087158
patch_layer3,3,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,14.37310001347214,4.106399952434003,0.38980005774647,6.791000021621585,25.660300045274198,4.210007667541504
patch_layer3,3,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,14.64720000512898,4.024400026537478,0.46140002086758614,4.728600033558905,23.86160008609295,4.592291355133057
patch_layer3,3,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,16.643499955534935,4.505900084041059,0.4213000647723675,6.732799927704036,28.303500032052398,4.5799970626831055
patch_layer3,3,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,16.9639999512583,4.539799992926419,0.45309995766729116,4.836300038732588,26.7931999405846,4.464104175567627
patch_layer3,3,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,17.009500064887106,3.8146000588312745,0.6271000020205975,4.939400008879602,26.39060013461858,3.8667726516723633
patch_layer3,3,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,14.653000049293041,3.72040004003793,0.5358000053092837,4.965899977833033,23.875100072473288,5.003524303436279
patch_layer3,3,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,14.87570011522621,3.873300040140748,0.4115999909117818,4.9943000776693225,24.15490022394806,4.251944065093994
patch_layer3,3,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,14.863000018522143,3.853700007312,0.5332999862730503,4.920599982142448,24.170599994249642,4.884119510650635
patch_layer3,3,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,14.624299947172403,3.782099927775562,0.5541000282391906,4.802600014954805,23.76309991814196,5.898160457611084
patch_layer3,3,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,14.80559993069619,3.8222000002861023,0.5531000206246972,5.024199956096709,24.205099907703698,4.653103828430176
patch_layer3,3,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,15.218500047922134,4.028699942864478,0.47660002019256353,5.00050000846386,24.724300019443035,4.667858123779297
patch_layer3,3,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,15.064600040204823,3.9809999288991094,0.6062999600544572,5.06539992056787,24.71729984972626,3.7877302169799805
patch_layer3,3,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,14.825599966570735,3.810300026088953,0.6969999521970749,8.62300000153482,27.955899946391582,3.8025617599487305
patch_layer3,3,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,14.799199998378754,4.129600012674928,0.4553999751806259,4.764000070281327,24.148200056515634,4.703930854797363
patch_layer3,3,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,17.28450006339699,4.587999894283712,0.5727000534534454,9.32680000551045,31.772000016644597,4.854950428009033
patch_layer3,3,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,14.880000031553209,4.294399986974895,0.36399997770786285,5.204100045375526,24.742500041611493,4.319806098937988
patch_layer3,3,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,14.948400086723268,3.7747001042589545,0.5641001043841243,6.7411999916657805,26.028400287032127,4.648650169372559
patch_layer3,3,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,15.121100004762411,3.8936000782996416,0.6979999598115683,7.903499994426966,27.616200037300587,4.230384349822998
patch_layer3,3,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,15.056799980811775,3.8594999350607395,0.39130006916821003,6.692499970085919,26.000099955126643,4.0090460777282715
patch_layer3,3,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,15.375499962829053,4.094799980521202,0.5242000333964825,6.810399936512113,26.80489991325885,3.8369619846343994
patch_layer3,3,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,14.976400067098439,4.045800073072314,0.5173999816179276,6.509399972856045,26.049000094644725,5.238334655761719
patch_layer3,3,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,14.685099944472313,3.897499991580844,0.44299999717622995,8.319500018842518,27.345099952071905,5.041371822357178
patch_layer3,3,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,16.384599963203073,4.647299996577203,0.5365000106394291,6.86269998550415,28.431099955923855,5.599959373474121
patch_layer3,3,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,17.069999943487346,4.625900066457689,0.3934999695047736,6.737700081430376,28.827100060880184,5.2333831787109375
patch_layer3,3,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,17.166599980555475,4.5402999967336655,0.5877000512555242,10.716699995100498,33.01130002364516,4.951472282409668
patch_layer3,3,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,16.443699947558343,4.290899960324168,0.3698000218719244,6.888900068588555,27.99329999834299,4.783029079437256
patch_layer3,3,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,14.930799952708185,4.258699947968125,0.3648999845609069,4.8837000504136086,24.438099935650826,3.85286808013916
patch_layer3,3,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,15.253399964421988,3.9152000099420547,0.5624000914394855,10.629400028847158,30.360400094650686,3.2465507984161377
patch_layer3,3,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,15.099600073881447,4.312500008381903,0.4024999216198921,4.782399977557361,24.596999981440604,3.7035810947418213
patch_layer3,3,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,28.5137000028044,4.195300047285855,0.5558999255299568,7.394700078293681,40.65960005391389,3.0024983882904053
patch_layer3,3,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,15.162600087933242,3.9603000041097403,0.5536000244319439,6.719700060784817,26.396200177259743,3.210783004760742
patch_layer3,3,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,15.291200019419193,4.104399937205017,0.5281999474391341,6.796900066547096,26.72069997061044,4.765796184539795
patch_layer3,3,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,15.335300005972385,4.284499911591411,0.3656999906525016,7.099100039340556,27.084599947556853,3.7494711875915527
patch_layer3,3,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,16.14950003568083,4.646400106139481,0.5158999701961875,6.915800040587783,28.227600152604282,5.818613529205322
patch_layer3,3,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,16.485400032252073,4.279699991457164,0.5697999149560928,6.558599998243153,27.893499936908484,4.308223247528076
patch_layer3,3,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,14.498800039291382,4.008299903944135,0.3677000058814883,4.8062000423669815,23.680999991483986,4.4941205978393555
patch_layer3,3,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,15.025299973785877,3.799100057221949,0.5705999210476875,10.383999906480312,29.778999858535826,4.349096298217773
patch_layer3,3,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,16.19699993170798,4.639900056645274,0.5800999933853745,6.997700082138181,28.414700063876808,4.035782337188721
patch_layer3,3,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,17.314699944108725,4.641299950890243,0.43569994159042835,8.219500072300434,30.61119990888983,3.4791979789733887
patch_layer3,3,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,17.45299994945526,4.600799991749227,0.4949999274685979,4.793300060555339,27.342099929228425,4.929322719573975
patch_layer3,3,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,16.8741000816226,3.9289999986067414,0.5584000609815121,5.887000006623566,27.24850014783442,2.977786064147949
patch_layer3,3,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,14.734600088559091,3.68019996676594,0.538799911737442,4.967399989254773,23.920999956317246,4.451267242431641
patch_layer3,3,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,14.7728999145329,3.7939000176265836,0.40769996121525764,4.863700014539063,23.838199907913804,3.414794445037842
patch_layer3,3,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,14.681100030429661,3.759399987757206,0.5469999741762877,5.001200013794005,23.98870000615716,5.815241813659668
patch_layer3,3,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,14.702300075441599,3.6764999385923147,0.5010999739170074,4.926800029352307,23.80670001730323,4.973021507263184
patch_layer3,3,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,14.627399970777333,3.742199973203242,0.5996000254526734,5.042699980549514,24.011899949982762,3.1189870834350586
patch_layer3,3,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,14.615199994295835,3.6784999538213015,0.47339999582618475,4.761800053529441,23.528899997472763,3.1803042888641357
patch_layer3,4,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,17.62800000142306,4.621100029908121,0.484699965454638,5.171600030735135,27.905400027520955,2.677069664001465
patch_layer3,4,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,16.930100042372942,3.994800033979118,0.5410000449046493,7.6151000102981925,29.0810001315549,2.681241512298584
patch_layer3,4,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,16.894300002604723,4.4371000258252025,0.45160006266087294,5.910799955017865,27.693800046108663,2.7068004608154297
patch_layer3,4,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,15.059199999086559,4.237399902194738,0.5400000372901559,6.874700076878071,26.711300015449524,2.739800453186035
patch_layer3,4,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,14.730799943208694,4.073400050401688,0.3684998955577612,6.6621999721974134,25.834899861365557,2.696136713027954
patch_layer3,4,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,14.852500054985285,4.175700014457107,0.40680007077753544,5.987399956211448,25.422400096431375,2.7214555740356445
patch_layer3,4,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,15.211399993859231,3.934099921025336,0.47770002856850624,6.02269999217242,25.645899935625494,2.7815847396850586
patch_layer3,4,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,15.456799999810755,3.955500083975494,0.5413999315351248,7.754500024020672,27.708200039342046,2.7815937995910645
patch_layer3,4,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,17.756500048562884,3.9570999797433615,0.4178000381216407,4.812899976968765,26.94430004339665,2.761549472808838
patch_layer3,4,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,16.117300023324788,4.620800027623773,0.542700057849288,9.654699941165745,30.935500049963593,2.7066855430603027
patch_layer3,4,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,16.782700084149837,4.63030009996146,0.5201000021770597,6.829400081187487,28.762500267475843,2.8605611324310303
patch_layer3,4,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,17.1778000658378,4.639999940991402,0.5507000023499131,6.976299919188023,29.344799928367138,2.6874186992645264
patch_layer3,4,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,17.29640003759414,4.534000065177679,0.4311000229790807,6.127199972979724,28.388700098730624,2.7570858001708984
patch_layer3,4,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,17.026099958457053,4.534999956376851,0.4227999597787857,8.502800017595291,30.48669989220798,2.7480804920196533
patch_layer3,4,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,17.185900011099875,4.665100015699863,0.38839993067085743,6.905099959112704,29.1444999165833,2.782339096069336
patch_layer3,4,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,17.12159998714924,4.740000003948808,0.561299966648221,7.469500065781176,29.892400023527443,2.729416608810425
patch_layer3,4,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,17.036500037647784,4.505600081756711,0.4960000514984131,8.064499939791858,30.102600110694766,2.753269672393799
patch_layer3,4,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,17.17950007878244,4.702299949713051,0.5541999125853181,7.000999990850687,29.436999931931496,2.7911739349365234
patch_layer3,4,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,18.4430000372231,4.5427000150084496,0.4327999195083976,10.56980004068464,33.98830001242459,2.712047815322876
patch_layer3,4,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,16.936499974690378,4.55890002194792,0.566299888305366,6.782199954614043,28.843899839557707,2.826977014541626
patch_layer3,4,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,17.31229992583394,4.435000009834766,0.4073000745847821,10.693099931813776,32.847699942067266,4.441296100616455
patch_layer3,4,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,14.602200011722744,4.024300025776029,0.4112999886274338,4.713899921625853,23.75169994775206,4.986383438110352
patch_layer3,4,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,14.66800004709512,4.043399938382208,0.5339999916031957,6.773899891413748,26.019299868494272,4.023044109344482
patch_layer3,4,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,15.385500038973987,4.597099963575602,0.39930001366883516,6.88779994379729,27.269699960015714,4.895201683044434
patch_layer3,4,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,17.18540000729263,3.982100053690374,0.5631000967696309,7.124399999156594,28.855000156909227,5.2673845291137695
patch_layer3,4,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,14.769600005820394,4.098599893040955,0.377400079742074,6.845199968665838,26.09079994726926,4.60845422744751
patch_layer3,4,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,14.534300076775253,4.206200013868511,0.37619995418936014,6.153099937364459,25.269799982197583,5.1306610107421875
