method,measurement_scope,repeat,image_index,path,latency_ms,score
global,model_only,2,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,7.930399966426194,11.607461929321289
global,model_only,2,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,8.238099981099367,14.590177536010742
global,model_only,2,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,8.032700046896935,11.32228946685791
global,model_only,2,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,7.884399965405464,6.655354976654053
global,model_only,2,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,7.96059996355325,11.904013633728027
global,model_only,2,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,7.883400074206293,9.378034591674805
global,model_only,2,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,9.033400099724531,12.31865406036377
global,model_only,2,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,8.121100021526217,6.62711238861084
global,model_only,2,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,8.025999995879829,4.945804595947266
global,model_only,2,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,7.899500080384314,12.403044700622559
global,model_only,3,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,8.86279996484518,4.017113208770752
global,model_only,3,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,8.814799948595464,3.3643040657043457
global,model_only,3,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,7.865400053560734,4.0550055503845215
global,model_only,3,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,7.871299982070923,4.034144878387451
global,model_only,3,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,7.899399963207543,3.6270015239715576
global,model_only,3,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,7.896499941125512,3.4188554286956787
global,model_only,3,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,7.838699966669083,7.60245943069458
global,model_only,3,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,7.937900023534894,3.72442626953125
global,model_only,3,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,7.8980999533087015,4.842831134796143
global,model_only,3,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,7.782300002872944,3.334599494934082
global,model_only,3,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,7.870699977502227,4.065394401550293
global,model_only,3,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,7.886999985203147,3.5150976181030273
global,model_only,3,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,7.8226999612525105,3.549840211868286
global,model_only,3,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,8.014900027774274,3.0069220066070557
global,model_only,3,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,7.558399927802384,3.568521738052368
global,model_only,3,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,7.9190999967977405,4.474905967712402
global,model_only,3,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,7.871999987401068,3.876321792602539
global,model_only,3,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,7.807000074535608,3.6931345462799072
global,model_only,3,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,7.788400049321353,4.722544193267822
global,model_only,3,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,7.863500039093196,4.36047887802124
global,model_only,3,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,7.935700006783009,10.836047172546387
global,model_only,3,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,7.829600013792515,10.990410804748535
global,model_only,3,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,7.931199972517788,13.593603134155273
global,model_only,3,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,7.926000049337745,14.632071495056152
global,model_only,3,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,7.884699967689812,7.820190906524658
global,model_only,3,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,7.948899990878999,5.357264518737793
global,model_only,3,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,7.959199952892959,11.094616889953613
global,model_only,3,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,7.8313000267371535,12.122002601623535
global,model_only,3,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,7.9335999907925725,12.101669311523438
global,model_only,3,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,7.966900011524558,6.992016315460205
global,model_only,3,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,7.8671999508515,9.243768692016602
global,model_only,3,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,8.003299939446151,7.065302848815918
global,model_only,3,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,7.908799918368459,8.313076972961426
global,model_only,3,33,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\013.png,7.8578999964520335,12.1090087890625
global,model_only,3,34,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\014.png,8.070000098086894,7.605071067810059
global,model_only,3,35,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\015.png,7.54569994751364,8.56758975982666
global,model_only,3,36,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\016.png,8.14139994326979,12.617391586303711
global,model_only,3,37,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\017.png,7.850299938581884,11.072625160217285
global,model_only,3,38,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\018.png,7.841899991035461,13.511702537536621
global,model_only,3,39,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\019.png,7.992999977432191,11.760763168334961
global,model_only,3,40,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\000.png,7.912699948064983,4.970334529876709
global,model_only,3,41,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\001.png,7.914099958725274,5.714140892028809
global,model_only,3,42,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\002.png,8.22600000537932,7.03446626663208
global,model_only,3,43,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\003.png,7.96209997497499,10.017215728759766
global,model_only,3,44,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\004.png,7.830599904991686,9.319269180297852
global,model_only,3,45,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\005.png,7.716499967500567,8.747062683105469
global,model_only,3,46,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\006.png,8.264300064183772,8.606796264648438
global,model_only,3,47,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\007.png,7.725599920377135,4.218527793884277
global,model_only,3,48,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\008.png,7.943500066176057,8.423806190490723
global,model_only,3,49,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\009.png,7.852899958379567,5.443728446960449
global,model_only,3,50,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\010.png,8.069199975579977,7.249806880950928
global,model_only,3,51,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\011.png,7.854599971324205,5.453526020050049
global,model_only,3,52,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\012.png,8.11050005722791,10.358548164367676
global,model_only,3,53,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\013.png,7.875200011767447,5.407528877258301
global,model_only,3,54,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\014.png,7.946799974888563,5.148087501525879
global,model_only,3,55,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\015.png,7.747200084850192,6.720308780670166
global,model_only,3,56,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\016.png,7.843999890610576,5.688438415527344
global,model_only,3,57,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\017.png,7.875300012528896,6.591012001037598
global,model_only,3,58,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\018.png,7.986500044353306,7.843886852264404
global,model_only,3,59,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\019.png,7.902499986812472,7.604406356811523
global,model_only,3,60,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\020.png,7.870499975979328,5.945611000061035
global,model_only,3,61,data\raw\mvtec_anomaly_detection\bottle\test\broken_small\021.png,7.827599998563528,5.120784282684326
global,model_only,3,62,data\raw\mvtec_anomaly_detection\bottle\test\contamination\000.png,7.822800078429282,11.47176456451416
global,model_only,3,63,data\raw\mvtec_anomaly_detection\bottle\test\contamination\001.png,7.88230006583035,7.652297496795654
global,model_only,3,64,data\raw\mvtec_anomaly_detection\bottle\test\contamination\002.png,7.914399961009622,7.044689178466797
global,model_only,3,65,data\raw\mvtec_anomaly_detection\bottle\test\contamination\003.png,7.964300108142197,4.692803382873535
global,model_only,3,66,data\raw\mvtec_anomaly_detection\bottle\test\contamination\004.png,7.942999945953488,5.177973747253418
global,model_only,3,67,data\raw\mvtec_anomaly_detection\bottle\test\contamination\005.png,7.8653000527992845,13.808260917663574
global,model_only,3,68,data\raw\mvtec_anomaly_detection\bottle\test\contamination\006.png,7.937400019727647,13.871113777160645
global,model_only,3,69,data\raw\mvtec_anomaly_detection\bottle\test\contamination\007.png,7.875400013290346,12.646900177001953
global,model_only,3,70,data\raw\mvtec_anomaly_detection\bottle\test\contamination\008.png,7.884899969212711,13.780007362365723
global,model_only,3,71,data\raw\mvtec_anomaly_detection\bottle\test\contamination\009.png,7.864299928769469,10.758851051330566
global,model_only,3,72,data\raw\mvtec_anomaly_detection\bottle\test\contamination\010.png,7.75930006057024,14.978758811950684
global,model_only,3,73,data\raw\mvtec_anomaly_detection\bottle\test\contamination\011.png,8.033800055272877,11.607461929321289
global,model_only,3,74,data\raw\mvtec_anomaly_detection\bottle\test\contamination\012.png,7.876500021666288,14.590177536010742
global,model_only,3,75,data\raw\mvtec_anomaly_detection\bottle\test\contamination\013.png,7.596699986606836,11.32228946685791
global,model_only,3,76,data\raw\mvtec_anomaly_detection\bottle\test\contamination\014.png,7.893300033174455,6.655354976654053
global,model_only,3,77,data\raw\mvtec_anomaly_detection\bottle\test\contamination\015.png,7.893000030890107,11.904013633728027
global,model_only,3,78,data\raw\mvtec_anomaly_detection\bottle\test\contamination\016.png,7.964899996295571,9.378034591674805
global,model_only,3,79,data\raw\mvtec_anomaly_detection\bottle\test\contamination\017.png,8.086399990133941,12.31865406036377
global,model_only,3,80,data\raw\mvtec_anomaly_detection\bottle\test\contamination\018.png,7.536099990829825,6.62711238861084
global,model_only,3,81,data\raw\mvtec_anomaly_detection\bottle\test\contamination\019.png,7.893500034697354,4.945804595947266
global,model_only,3,82,data\raw\mvtec_anomaly_detection\bottle\test\contamination\020.png,7.734299986623228,12.403044700622559
global,model_only,4,0,data\raw\mvtec_anomaly_detection\bottle\test\good\000.png,8.57399997767061,4.017113208770752
global,model_only,4,1,data\raw\mvtec_anomaly_detection\bottle\test\good\001.png,9.088600054383278,3.3643040657043457
global,model_only,4,2,data\raw\mvtec_anomaly_detection\bottle\test\good\002.png,7.868199958465993,4.0550055503845215
global,model_only,4,3,data\raw\mvtec_anomaly_detection\bottle\test\good\003.png,7.956199930049479,4.034144878387451
global,model_only,4,4,data\raw\mvtec_anomaly_detection\bottle\test\good\004.png,7.958500063978136,3.6270015239715576
global,model_only,4,5,data\raw\mvtec_anomaly_detection\bottle\test\good\005.png,8.094399934634566,3.4188554286956787
global,model_only,4,6,data\raw\mvtec_anomaly_detection\bottle\test\good\006.png,8.075400022789836,7.60245943069458
global,model_only,4,7,data\raw\mvtec_anomaly_detection\bottle\test\good\007.png,7.959200069308281,3.72442626953125
global,model_only,4,8,data\raw\mvtec_anomaly_detection\bottle\test\good\008.png,7.9064000165089965,4.842831134796143
global,model_only,4,9,data\raw\mvtec_anomaly_detection\bottle\test\good\009.png,7.8983999555930495,3.334599494934082
global,model_only,4,10,data\raw\mvtec_anomaly_detection\bottle\test\good\010.png,7.940300041809678,4.065394401550293
global,model_only,4,11,data\raw\mvtec_anomaly_detection\bottle\test\good\011.png,7.912100059911609,3.5150976181030273
global,model_only,4,12,data\raw\mvtec_anomaly_detection\bottle\test\good\012.png,7.886299979873002,3.549840211868286
global,model_only,4,13,data\raw\mvtec_anomaly_detection\bottle\test\good\013.png,7.902499986812472,3.0069220066070557
global,model_only,4,14,data\raw\mvtec_anomaly_detection\bottle\test\good\014.png,8.012800011783838,3.568521738052368
global,model_only,4,15,data\raw\mvtec_anomaly_detection\bottle\test\good\015.png,7.9153000842779875,4.474905967712402
global,model_only,4,16,data\raw\mvtec_anomaly_detection\bottle\test\good\016.png,7.967400015331805,3.876321792602539
global,model_only,4,17,data\raw\mvtec_anomaly_detection\bottle\test\good\017.png,7.843300001695752,3.6931345462799072
global,model_only,4,18,data\raw\mvtec_anomaly_detection\bottle\test\good\018.png,7.962200092151761,4.722544193267822
global,model_only,4,19,data\raw\mvtec_anomaly_detection\bottle\test\good\019.png,7.716800086200237,4.36047887802124
global,model_only,4,20,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\000.png,7.931199972517788,10.836047172546387
global,model_only,4,21,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\001.png,7.952000014483929,10.990410804748535
global,model_only,4,22,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\002.png,7.616600021719933,13.593603134155273
global,model_only,4,23,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\003.png,7.88230006583035,14.632071495056152
global,model_only,4,24,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\004.png,8.046200033277273,7.820190906524658
global,model_only,4,25,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\005.png,7.879399927332997,5.357264518737793
global,model_only,4,26,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\006.png,7.89989996701479,11.094616889953613
global,model_only,4,27,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\007.png,7.862300029955804,12.122002601623535
global,model_only,4,28,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\008.png,7.943899952806532,12.101669311523438
global,model_only,4,29,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\009.png,7.750999997369945,6.992016315460205
global,model_only,4,30,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\010.png,7.979299989528954,9.243768692016602
global,model_only,4,31,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\011.png,7.888899999670684,7.065302848815918
global,model_only,4,32,data\raw\mvtec_anomaly_detection\bottle\test\broken_large\012.png,7.899199961684644,8.313076972961426
